movieId,title,genres,rating,rating_count
862,Manny & Lo (1996),Drama,3.611878453038674,362
864,"Wife, The (1995)",Comedy|Drama,3.3058823529411763,85
865,Small Faces (1996),Drama,3.31,100
866,Bound (1996),Crime|Drama|Romance|Thriller,3.7325040128410913,6230
867,Carpool (1996),Comedy|Crime,2.3492537313432837,335
868,Death in Brunswick (1991),Comedy,3.1436781609195403,87
869,Kansas City (1996),Crime|Drama|Musical|Thriller,3.0950704225352115,568
870,Gone Fishin' (1997),Comedy,2.2440860215053764,465
871,Lover's Knot (1996),Comedy,3.225,60
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,3.4754098360655736,61
874,Killer: A Journal of Murder (1995),Crime|Drama,3.0753424657534247,73
875,Nothing to Lose (1994),Action|Crime|Drama,3.4236641221374047,524
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,2.675,300
877,Girls Town (1996),Comedy|Drama,3.2005988023952097,167
879,"Relic, The (1997)",Horror|Thriller,2.8238636363636362,2200
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,2.477859778597786,5420
881,First Kid (1996),Children|Comedy,2.848238482384824,1107
882,"Trigger Effect, The (1996)",Drama|Thriller,3.002439024390244,820
885,Bogus (1996),Children|Drama|Fantasy,2.665086887835703,633
886,Bulletproof (1996),Action|Comedy|Crime,3.08021712907117,1658
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,2.3090277777777777,720
889,1-900 (06) (1994),Drama|Romance,3.403361344537815,119
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,2.5925553319919517,1988
892,Twelfth Night (1996),Comedy|Drama|Romance,3.728102189781022,1370
893,Mother Night (1996),Drama,3.6618150684931505,584
895,Venice/Venice (1992),Drama,2.959016393442623,61
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,3.6816326530612247,490
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,3.657062146892655,885
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.171426401336777,6583
899,Singin' in the Rain (1952),Comedy|Musical|Romance,4.0808787552598105,10219
900,"American in Paris, An (1951)",Musical|Romance,3.8067919551599076,3033
901,Funny Face (1957),Comedy|Musical,3.617723156532988,1546
902,Breakfast at Tiffany's (1961),Drama|Romance,3.853563533003474,9499
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,4.148006243791684,14094
904,Rear Window (1954),Mystery|Thriller,4.271333600779414,17449
905,It Happened One Night (1934),Comedy|Romance,4.170052581261951,4184
906,Gaslight (1944),Drama|Thriller,4.034030140982012,2057
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,3.930400890868597,898
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,4.233538107122288,15627
909,"Apartment, The (1960)",Comedy|Drama|Romance,4.046146341463414,5125
910,Some Like It Hot (1959),Comedy|Crime,4.082677165354331,10922
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,4.069916297390448,4062
912,Casablanca (1942),Drama|Romance,4.258326830670664,24349
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.187211791831357,12144
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,3.911249613680849,9707
915,Sabrina (1954),Comedy|Romance,3.9075362895207797,5029
916,Roman Holiday (1953),Comedy|Drama|Romance,4.081865458815635,5961
917,"Little Princess, The (1939)",Children|Drama,3.6118067978533093,1118
918,Meet Me in St. Louis (1944),Musical,3.737912087912088,1820
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,3.9816805288974195,23445
920,Gone with the Wind (1939),Drama|Romance|War,3.8218602389552654,14396
921,My Favorite Year (1982),Comedy,3.786036036036036,2442
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,4.256934865900383,6525
923,Citizen Kane (1941),Drama|Mystery,4.1304433442106445,17774
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,3.9557478319407595,25253
925,Golden Earrings (1947),Adventure|Romance|War,3.5106382978723403,94
926,All About Eve (1950),Drama,4.2041027766266055,4826
927,"Women, The (1939)",Comedy,3.9613636363636364,880
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,4.1159716251074805,4652
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,3.8556263269639066,942
930,Notorious (1946),Film-Noir|Romance|Thriller,4.1977899432279,4932
931,Spellbound (1945),Mystery|Romance|Thriller,3.9144620811287476,2268
932,"Affair to Remember, An (1957)",Drama|Romance,3.8268143261074457,2122
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,4.02915513939136,4699
934,Father of the Bride (1950),Comedy,3.4639798488664986,3970
935,"Band Wagon, The (1953)",Comedy|Musical,3.7643312101910826,628
936,Ninotchka (1939),Comedy|Romance,4.010283687943263,1410
937,Love in the Afternoon (1957),Comedy|Romance,3.6795131845841786,493
938,Gigi (1958),Musical,3.6116589327146174,1724
939,"Reluctant Debutante, The (1958)",Comedy|Drama,3.3009708737864076,103
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,3.895639834881321,3876
941,"Mark of Zorro, The (1940)",Adventure,3.580104712041885,955
942,Laura (1944),Crime|Film-Noir|Mystery,4.111321469140477,2641
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,3.809356725146199,1710
944,Lost Horizon (1937),Drama,3.822878228782288,1084
945,Top Hat (1935),Comedy|Musical|Romance,4.058018867924528,2120
946,To Be or Not to Be (1942),Comedy|Drama|War,3.962257368799425,1391
947,My Man Godfrey (1936),Comedy|Romance,4.068142610695802,1739
948,Giant (1956),Drama|Romance|Western,3.7430184194890077,1683
949,East of Eden (1955),Drama,3.9235048678720443,2157
950,"Thin Man, The (1934)",Comedy|Crime,4.184187016081,3358
951,His Girl Friday (1940),Comedy|Romance,4.1529984623270115,3902
952,Around the World in 80 Days (1956),Adventure|Comedy,3.485294117647059,2482
953,It's a Wonderful Life (1946),Drama|Fantasy|Romance,4.064292814541323,14084
954,Mr. Smith Goes to Washington (1939),Drama,4.03265056022409,5712
955,Bringing Up Baby (1938),Comedy|Romance,4.061102326632031,4427
956,Penny Serenade (1941),Drama|Romance,3.484848484848485,363
957,"Scarlet Letter, The (1926)",Drama,3.232905982905983,234
958,Lady of Burlesque (1943),Comedy|Mystery,3.1648936170212765,94
959,Of Human Bondage (1934),Drama,3.71882951653944,393
960,Angel on My Shoulder (1946),Crime|Drama,3.5091463414634148,164
961,Little Lord Fauntleroy (1936),Drama,3.359126984126984,252
962,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),Crime|Drama,3.3904761904761904,105
963,"Inspector General, The (1949)",Musical,3.567095588235294,544
964,Angel and the Badman (1947),Romance|Western,3.410557184750733,341
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,4.003311258278146,3624
966,"Walk in the Sun, A (1945)",War,3.5080645161290325,124
967,"Outlaw, The (1943)",Western,2.7884615384615383,156
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,3.6338273757628596,8029
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,4.101558046741403,10526
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,3.5359897172236505,389
971,Cat on a Hot Tin Roof (1958),Drama,3.9485038274182322,2874
972,"Last Time I Saw Paris, The (1954)",Drama,3.1452991452991452,117
973,Meet John Doe (1941),Comedy|Drama,3.8535031847133756,942
974,Algiers (1938),Drama|Romance,3.4044117647058822,136
976,"Farewell to Arms, A (1932)",Romance|War,3.534324942791762,437
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action,3.051282051282051,117
981,Dangerous Ground (1997),Drama,2.6208530805687205,211
982,Picnic (1955),Drama,3.6573129251700682,588
984,"Pompatus of Love, The (1996)",Comedy|Drama,2.7058823529411766,238
986,Fly Away Home (1996),Adventure|Children,3.525539568345324,2780
987,Bliss (1997),Drama|Romance,3.202846975088968,281
988,Grace of My Heart (1996),Comedy|Drama,3.357142857142857,532
989,Brother of Sleep (Schlafes Bruder) (1995),Drama,3.4097222222222223,72
990,Maximum Risk (1996),Action|Adventure|Thriller,2.732673267326733,909
991,Michael Collins (1996),Drama,3.557,2500
992,"Rich Man's Wife, The (1996)",Thriller,2.7118320610687023,262
993,Infinity (1996),Drama,3.49581589958159,239
994,Big Night (1996),Comedy|Drama,4.012172107944895,5299
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,2.997863247863248,3276
997,Caught (1996),Drama|Thriller,3.574324324324324,222
998,Set It Off (1996),Action|Crime,3.2003792667509483,791
999,2 Days in the Valley (1996),Crime|Film-Noir,3.2889879057924887,3142
1000,Curdled (1996),Crime,3.105911330049261,203
1002,Ed's Next Move (1996),Comedy|Romance,3.5310344827586206,145
1003,Extreme Measures (1996),Drama|Thriller,3.139628482972136,1615
1004,"Glimmer Man, The (1996)",Action|Thriller,2.6892925430210326,1569
1005,D3: The Mighty Ducks (1996),Children|Comedy,2.4515331355093966,2022
1006,"Chamber, The (1996)",Drama,3.2414021164021163,1512
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,2.9375,1808
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,3.3274111675126905,788
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,3.137672811059908,2604
1010,"Love Bug, The (1969)",Children|Comedy,3.074443141852286,2559
1011,Herbie Rides Again (1974),Adventure|Children|Comedy,2.743357096565133,1543
1012,Old Yeller (1957),Children|Drama,3.5612780857893203,3427
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,3.4163213627992635,4344
1014,Pollyanna (1960),Children|Comedy|Drama,3.368289637952559,1602
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,3.2564981433876037,3501
1016,"Shaggy Dog, The (1959)",Children|Comedy,3.122945205479452,1460
1017,Swiss Family Robinson (1960),Adventure|Children,3.5099877074370007,3254
1018,That Darn Cat! (1965),Children|Comedy|Mystery,3.0760690789473686,1216
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,3.5478680611423976,6215
1020,Cool Runnings (1993),Comedy,3.237683795664696,6597
1021,Angels in the Outfield (1994),Children|Comedy,2.831572937482158,3503
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,3.5804109895018987,8954
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,3.7595856524427953,3234
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,3.1838709677419357,1085
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,3.5565585851142227,5428
1026,So Dear to My Heart (1949),Children|Drama,3.19327731092437,119
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,3.276413255360624,7695
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,3.7324063564131666,14096
1029,Dumbo (1941),Animation|Children|Drama|Musical,3.493240978661602,8951
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,3.083642547928262,3234
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,3.329548142890939,4227
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,3.6301326192297885,7842
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,3.4280512305374184,3982
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,3.5392809587217045,1502
1035,"Sound of Music, The (1965)",Musical|Romance,3.8044344793223717,14049
1036,Die Hard (1988),Action|Crime|Thriller,3.9338465081088194,30399
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,2.734656009135027,7006
1038,Unhook the Stars (1996),Drama,3.227467811158798,233
1040,"Secret Agent, The (1996)",Drama,3.3914473684210527,152
1041,Secrets & Lies (1996),Drama,4.058044444444445,5625
1042,That Thing You Do! (1996),Comedy|Drama,3.4500420319442777,8327
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,3.0189925681255163,1211
1044,Surviving Picasso (1996),Drama,3.3349802371541504,506
1046,Beautiful Thing (1996),Drama|Romance,3.985625485625486,1287
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,3.43311429241962,8522
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,3.405139908712046,5039
1050,Looking for Richard (1996),Documentary|Drama,3.768566493955095,1737
1051,Trees Lounge (1996),Drama,3.5710059171597632,1352
1053,Normal Life (1996),Crime|Drama|Romance,3.035377358490566,212
1054,Get on the Bus (1996),Drama,3.4942675159235668,785
1055,Shadow Conspiracy (1997),Thriller,2.721212121212121,330
1056,Jude (1996),Drama,3.4612724757952975,723
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,3.442261185006046,3308
1058,Bitter Sugar (Azúcar amarga) (1996),Drama,3.2962962962962963,135
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,3.5838155958803335,10195
1060,Swingers (1996),Comedy|Drama,3.8583180987202925,9846
1061,Sleepers (1996),Thriller,3.635869565217391,8740
1062,"Sunchaser, The (1996)",Drama,3.0606060606060606,66
1063,Johns (1996),Drama,3.3548387096774195,155
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,3.068381855111713,2954
1066,Shall We Dance (1937),Comedy|Musical|Romance,3.988339222614841,1415
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,3.4295774647887325,142
1068,Crossfire (1947),Crime|Film-Noir,3.66966966966967,333
1069,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller,3.949607329842932,764
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,3.7099347097229574,28335
1075,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)",Comedy|Romance,3.4603174603174605,126
1076,"Innocents, The (1961)",Drama|Horror|Thriller,3.828271028037383,428
1077,Sleeper (1973),Comedy|Sci-Fi,3.8677951262220924,6853
1078,Bananas (1971),Comedy|War,3.7402506963788302,3590
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,3.849623869065772,19674
1080,Monty Python's Life of Brian (1979),Comedy,3.9811256506299557,20557
1081,Victor/Victoria (1982),Comedy|Musical|Romance,3.5154140127388533,3925
1082,"Candidate, The (1972)",Drama,3.642857142857143,1848
1083,"Great Race, The (1965)",Comedy|Musical,3.4607906675307842,1543
1084,Bonnie and Clyde (1967),Crime|Drama,3.886447078569181,9533
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,3.6614785992217898,1285
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,4.043809353162516,5581
1087,Madame Butterfly (1995),Musical,3.403985507246377,276
1088,Dirty Dancing (1987),Drama|Musical|Romance,3.209207300463089,11013
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,4.089361317170255,27635
1090,Platoon (1986),Drama|War,3.919977226720648,15808
1091,Weekend at Bernie's (1989),Comedy,2.776126651126651,5148
1092,Basic Instinct (1992),Crime|Mystery|Thriller,3.341334788143299,10998
1093,"Doors, The (1991)",Drama,3.3542507486004425,7681
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,3.6575153871072237,12348
1095,Glengarry Glen Ross (1992),Drama,3.8633004926108376,6090
1096,Sophie's Choice (1982),Drama,3.9255637055148056,3681
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,3.7549181581765336,32685
1098,"Search for One-eye Jimmy, The (1996)",Comedy,3.074074074074074,135
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,3.841728280961183,2164
1100,Days of Thunder (1990),Action|Drama|Romance,2.8409771621115687,5342
1101,Top Gun (1986),Action|Romance,3.4141508506244467,20338
1102,American Strays (1996),Action,2.59375,80
1103,Rebel Without a Cause (1955),Drama,3.8120483952276927,5951
1104,"Streetcar Named Desire, A (1951)",Drama,4.008160703075958,6372
1105,Children of the Corn IV: The Gathering (1996),Horror,2.3345986984815617,922
1107,Loser (1991),Comedy,2.433734939759036,83
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,3.9665532879818595,1764
1112,Palookaville (1996),Action|Comedy|Drama,3.4080310880829017,386
1113,"Associate, The (1996)",Comedy,3.1921606118546846,1046
1114,"Funeral, The (1996)",Crime|Drama,3.2263374485596708,486
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,3.3802395209580838,167
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,3.6486486486486487,222
1119,Drunks (1995),Drama,3.158333333333333,180
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,3.571942844483828,9028
1121,Glory Daze (1995),Drama,2.8464912280701755,114
1123,"Perfect Candidate, A (1996)",Documentary,3.601449275362319,207
1124,On Golden Pond (1981),Drama,3.6875539257981016,4636
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,3.6368900702487186,5267
1126,Drop Dead Fred (1991),Comedy|Fantasy,2.6300448430493275,3122
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,3.6580991546721497,17508
1128,"Fog, The (1980)",Horror,2.9955621301775146,1690
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,3.3772354065909345,8891
1130,"Howling, The (1980)",Horror|Mystery,3.2088477366255144,1944
1131,Jean de Florette (1986),Drama|Mystery,4.139051432091161,3247
1132,Manon of the Spring (Manon des sources) (1986),Drama,4.082516339869281,3060
1133,Talking About Sex (1994),Comedy|Drama,3.608490566037736,106
1135,Private Benjamin (1980),Comedy,3.0937263794406653,3969
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,4.174146075581396,33024
1137,Hustler White (1996),Romance,3.235294117647059,68
1142,Get Over It (1996),Drama,3.046875,64
1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,3.707317073170732,164
1147,When We Were Kings (1996),Documentary,4.158415841584159,3737
1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,4.181067767274664,15022
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,3.8952438290186633,1661
1151,Faust (1994),Animation|Comedy|Thriller,3.6779891304347827,368
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,3.4878048780487805,164
1153,Raw Deal (1948),Film-Noir,3.2661870503597124,139
1154,T-Men (1947),Film-Noir,3.400943396226415,106
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,3.8044354838709675,1488
1162,"Ruling Class, The (1972)",Comedy|Drama,3.7961783439490446,785
1163,Mina Tannenbaum (1994),Drama,3.3780487804878048,246
1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),Drama,3.4554140127388533,157
1167,Dear God (1996),Comedy,2.93279258400927,863
1168,Bad Moon (1996),Action|Adventure|Horror,2.512437810945274,201
1169,American Dream (1990),Documentary,3.8573717948717947,312
1170,Best of the Best 3: No Turning Back (1995),Action,2.0401234567901234,162
1171,Bob Roberts (1992),Comedy,3.716175586289838,3326
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,4.154010989010989,9100
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama,3.4245251017639076,2948
1174,Dead Tired (Grosse Fatigue) (1994),Comedy,3.1818181818181817,99
1175,Delicatessen (1991),Comedy|Drama|Romance,3.9844170562402605,7059
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance,3.890561667631731,1727
1177,Enchanted April (1992),Drama|Romance,3.859181475498115,1857
1178,Paths of Glory (1957),Drama|War,4.2326233183856505,3568
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,3.724308152580404,6685
1180,Hear My Song (1991),Comedy,3.773784355179704,473
1181,"Shooter, The (1997)",Western,3.0396039603960396,101
1183,"English Patient, The (1996)",Drama|Romance|War,3.63382257012394,15330
1184,Mediterraneo (1991),Comedy|Drama,3.755780346820809,1038
1185,My Left Foot (1989),Drama,3.8963133640552994,5642
1186,"Sex, Lies, and Videotape (1989)",Drama,3.5433159599943655,7099
1187,Passion Fish (1992),Drama,3.6740958788898235,1189
1188,Strictly Ballroom (1992),Comedy|Romance,3.8309390100561576,7657
1189,"Thin Blue Line, The (1988)",Documentary,4.128888888888889,2700
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,3.4996746909564087,1537
1191,Madonna: Truth or Dare (1991),Documentary|Musical,2.8967223252937537,1617
1192,Paris Is Burning (1990),Documentary,3.9198292220113853,1054
1193,One Flew Over the Cuckoo's Nest (1975),Drama,4.24807897901911,29932
1194,Cheech and Chong's Up in Smoke (1978),Comedy,3.4166666666666665,2592
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,4.188202061218635,45313
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,4.1767323390413065,32586
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,4.219009123455364,43295
1199,Brazil (1985),Fantasy|Sci-Fi,4.029590886293616,13957
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,4.005642137763728,27206
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,4.123240894039735,14496
1202,Withnail & I (1987),Comedy,3.8379010695187166,1496
1203,12 Angry Men (1957),Drama,4.224137931034483,12934
1204,Lawrence of Arabia (1962),Adventure|Drama|War,4.162102116658588,12378
1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,3.995302502632218,24694
1207,To Kill a Mockingbird (1962),Drama,4.188943056401923,14769
1208,Apocalypse Now (1979),Action|Drama|War,4.108899956691208,23090
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,4.128545495802133,4407
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,4.004622216528961,46839
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,4.024767378215654,3654
1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,4.246001523229246,6565
1213,Goodfellas (1990),Crime|Drama,4.183632507763387,26406
1214,Alien (1979),Horror|Sci-Fi,4.041783855429476,30933
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,3.7253187906006895,12469
1216,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance,3.8403337169159952,1738
1217,Ran (1985),Drama|War,4.173611111111111,4824
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,4.066748855230715,2839
1219,Psycho (1960),Crime|Horror,4.076899587765281,19649
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,3.804782082324455,19824
1221,"Godfather: Part II, The (1974)",Crime|Drama,4.275640557704942,27398
1222,Full Metal Jacket (1987),Drama|War,4.033179786554775,21926
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,4.066765197275415,7781
1224,Henry V (1989),Action|Drama|Romance|War,4.120811855670103,4656
1225,Amadeus (1984),Drama,4.073886590411292,20545
1226,"Quiet Man, The (1952)",Drama|Romance,3.9245495495495497,2220
1227,Once Upon a Time in America (1984),Crime|Drama,3.9502098880597014,4288
1228,Raging Bull (1980),Drama,4.083410565338276,9711
1230,Annie Hall (1977),Comedy|Romance,4.081258532145875,15383
1231,"Right Stuff, The (1983)",Drama,3.9474816502151353,7902
1232,Stalker (1979),Drama|Mystery|Sci-Fi,4.021948286229706,1663
1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War,4.139729650308551,13612
1234,"Sting, The (1973)",Comedy|Crime,4.173556210639153,14926
1235,Harold and Maude (1971),Comedy|Drama|Romance,3.999814034217704,8066
1236,Trust (1990),Comedy|Drama|Romance,4.042993630573249,942
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,4.102848865282472,4142
1238,Local Hero (1983),Comedy,3.96665623043206,3194
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,3.8963923539441803,33429
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,3.72263198757764,2576
1242,Glory (1989),Drama|War,3.974523071906082,12266
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,3.9315461943513643,4178
1244,Manhattan (1979),Comedy|Drama|Romance,4.071038928837094,8066
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,3.978052805280528,6060
1246,Dead Poets Society (1989),Drama,3.8938066023955593,20538
1247,"Graduate, The (1967)",Comedy|Drama|Romance,4.073889312753096,17039
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,4.183022467147096,4718
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,3.8832773382464505,9227
1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,4.110050890585241,12576
1251,8 1/2 (8½) (1963),Drama|Fantasy,4.050226098191215,3096
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,4.199673416067929,15310
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,3.935213292858284,6259
1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,4.161396702230844,5155
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,3.4615384615384617,1963
1256,Duck Soup (1933),Comedy|Musical|War,4.129646256060334,5569
1257,Better Off Dead... (1985),Comedy|Romance,3.8414724380318166,5406
1258,"Shining, The (1980)",Horror,4.011533532678342,23410
1259,Stand by Me (1986),Adventure|Drama,3.999134781772736,20804
1260,M (1931),Crime|Film-Noir|Thriller,4.193171077504726,4232
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,3.772085259373395,7788
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,4.137655906089509,10904
1263,"Deer Hunter, The (1978)",Drama|War,3.9866628830874005,10572
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,4.019818799546999,2649
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,3.8676231811653032,32026
1266,Unforgiven (1992),Drama|Western,3.9883400466398133,14151
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,4.128504672897196,8988
1268,Pump Up the Volume (1990),Comedy|Drama,3.5039308176100628,3180
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,4.053597331012474,6894
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,3.924141843286825,41426
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,3.7381596752368065,8868
1272,Patton (1970),Drama|War,4.0442564668382985,8157
1273,Down by Law (1986),Comedy|Drama|Film-Noir,4.03062381852552,2645
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,3.862806343104277,8324
1275,Highlander (1986),Action|Adventure|Fantasy,3.615726872246696,11350
1276,Cool Hand Luke (1967),Drama,4.109838809125342,11353
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,3.801171017321298,4099
1278,Young Frankenstein (1974),Comedy|Fantasy,3.996785311857891,15087
1279,Night on Earth (1991),Comedy|Drama,3.832351703828355,2377
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,4.144328312327083,3253
1281,"Great Dictator, The (1940)",Comedy|Drama|War,4.06664917344529,3811
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,3.7355630612076776,12139
1283,High Noon (1952),Drama|Western,4.075288403157256,4941
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,4.207361186471333,5529
1285,Heathers (1989),Comedy,3.7586206896551726,10991
1286,Somewhere in Time (1980),Drama|Romance,3.5674364896073905,2165
1287,Ben-Hur (1959),Action|Adventure|Drama,3.8321985504063254,9106
